,yyyy,periodQ,PerStatus,PerNo,Work Overtime,Business Trip A,Business Trip B,Number of leave A,Number of leave B
534,2014,2014Q1,0,5326,0,4,0,1,0
535,2014,2014Q2,0,5326,1,2,0,1,0
536,2014,2014Q3,0,5326,0,1,2,3,0
537,2014,2014Q4,0,5326,0,1,0,3,0
538,2014,2014Q3,0,5333,0,0,0,2,0
539,2014,2014Q1,0,5327,0,0,0,4,0
540,2014,2014Q3,0,5327,0,0,0,1,0
541,2014,2014Q4,0,5327,0,0,0,1,0
542,2014,2014Q4,0,1785,0,1,1,4,0
543,2014,2014Q1,0,5332,0,3,0,1,0
544,2014,2014Q2,0,5332,0,2,0,2,0
545,2014,2014Q4,0,5322,0,1,2,6,0
546,2014,2014Q2,0,5348,0,0,0,2,0
547,2014,2014Q3,0,1785,0,1,0,2,0
548,2014,2014Q2,0,1785,0,0,0,4,0
549,2014,2014Q4,0,1704,5,0,0,5,0
550,2014,2014Q1,0,1616,0,1,2,1,0
551,2014,2014Q2,0,1616,0,1,1,1,0
552,2014,2014Q3,0,1616,0,1,0,4,0
553,2014,2014Q4,0,1616,0,2,0,2,0
554,2014,2014Q4,1,5628,0,0,0,1,0
555,2014,2014Q3,0,5628,0,0,0,0,0
556,2014,2014Q2,0,5628,0,1,0,5,0
557,2014,2014Q1,0,5628,0,2,0,4,0
558,2014,2014Q1,0,1626,0,2,0,1,0
559,2014,2014Q2,0,1626,0,3,2,1,1
560,2014,2014Q3,0,1626,0,2,0,8,0
561,2014,2014Q4,0,1626,0,2,0,4,0
562,2014,2014Q1,0,1627,1,0,0,1,0
563,2014,2014Q2,0,1627,1,0,0,3,0
564,2014,2014Q1,0,5629,0,2,0,2,0
565,2014,2014Q3,0,1627,2,0,0,1,0
566,2014,2014Q4,0,5627,0,1,1,4,0
567,2014,2014Q3,0,5627,0,1,0,2,0
568,2014,2014Q2,0,5627,0,1,1,0,0
569,2014,2014Q1,0,5627,0,1,0,3,0
570,2014,2014Q3,0,5626,2,1,8,1,0
571,2014,2014Q3,0,5629,0,2,2,3,0
572,2014,2014Q3,0,5485,2,1,0,3,0
573,2014,2014Q2,0,5242,0,2,0,1,0
574,2014,2014Q4,0,5626,1,3,1,2,0
575,2014,2014Q2,0,5626,0,3,0,1,0
576,2014,2014Q2,0,1628,0,2,0,2,0
577,2014,2014Q3,0,1628,0,3,0,4,0
578,2014,2014Q4,0,1628,0,2,0,2,0
579,2014,2014Q4,0,5623,0,0,0,5,0
580,2014,2014Q3,0,5623,0,0,0,3,0
581,2014,2014Q4,0,1627,0,0,0,4,0
582,2014,2014Q2,0,5623,0,0,0,3,0
583,2014,2014Q2,0,5629,0,3,1,2,0
584,2014,2014Q4,0,5629,0,2,2,5,0
585,2014,2014Q2,0,5642,0,0,0,3,0
586,2014,2014Q1,0,5642,3,0,0,0,0
587,2014,2014Q4,1,5633,0,1,0,2,0
588,2014,2014Q4,0,5636,0,1,0,6,0
589,2014,2014Q2,0,5636,0,0,0,2,0
590,2014,2014Q1,0,5636,0,1,0,0,0
591,2014,2014Q4,0,5635,3,1,0,3,0
592,2014,2014Q3,0,5635,0,1,0,1,0
593,2014,2014Q2,0,5635,0,1,0,2,0
594,2014,2014Q1,0,5635,1,1,0,3,0
595,2014,2014Q1,0,1611,0,1,0,2,0
596,2014,2014Q2,0,1611,0,2,0,6,0
597,2014,2014Q3,0,1611,1,1,0,1,0
598,2014,2014Q1,0,5626,4,4,1,1,0
599,2014,2014Q4,0,1611,0,0,0,1,0
600,2014,2014Q3,0,5636,0,1,0,1,0
601,2014,2014Q1,0,5622,0,2,0,1,0
602,2014,2014Q2,0,5633,0,1,0,4,0
603,2014,2014Q3,0,5605,0,1,2,3,0
604,2014,2014Q2,0,5632,0,4,0,2,0
605,2014,2014Q1,0,5632,0,4,0,4,0
606,2014,2014Q1,0,1613,0,1,0,1,0
607,2014,2014Q2,0,1613,0,1,0,1,0
608,2014,2014Q3,0,1613,0,1,0,3,0
609,2014,2014Q4,0,1613,0,1,0,5,0
610,2014,2014Q4,0,5631,3,0,0,0,0
611,2014,2014Q3,0,5631,3,1,0,1,0
612,2014,2014Q2,0,5327,0,0,0,4,0
613,2014,2014Q2,0,5631,3,0,0,4,0
614,2014,2014Q3,0,5633,0,1,0,2,0
615,2014,2014Q1,0,5623,0,1,0,2,0
616,2014,2014Q4,0,5622,0,1,0,5,0
617,2014,2014Q3,0,5622,0,1,0,3,0
618,2014,2014Q3,0,5614,2,0,0,9,0
619,2014,2014Q2,0,5614,0,0,0,1,0
620,2014,2014Q1,0,5614,0,1,0,1,0
621,2014,2014Q4,0,5610,0,4,0,3,2
622,2014,2014Q3,0,5610,0,3,0,9,0
623,2014,2014Q2,0,5610,0,6,0,2,0
624,2014,2014Q1,0,5610,0,4,0,4,0
625,2014,2014Q1,0,5631,1,1,0,6,0
626,2014,2014Q1,0,1785,0,1,0,2,0
627,2014,2014Q3,0,5632,6,4,2,2,0
628,2014,2014Q4,0,5632,0,3,1,3,3
629,2014,2014Q1,0,5633,0,1,0,1,0
630,2014,2014Q1,0,1643,0,0,0,4,0
631,2014,2014Q2,0,5605,2,1,0,2,0
632,2014,2014Q4,0,5614,1,1,0,1,0
633,2014,2014Q1,0,5605,0,0,0,2,0
634,2014,2014Q3,0,5604,0,1,0,0,0
635,2014,2014Q2,0,5604,7,1,0,1,0
636,2014,2014Q1,0,5604,4,1,0,3,0
637,2014,2014Q1,0,1649,0,1,0,6,0
638,2014,2014Q2,0,1649,0,1,0,1,0
639,2014,2014Q3,0,1649,0,1,0,3,0
640,2014,2014Q4,0,1649,0,2,0,3,0
641,2014,2014Q4,0,5600,0,2,0,3,0
642,2014,2014Q4,0,5605,1,1,0,4,0
643,2014,2014Q3,0,5600,0,2,0,1,0
644,2014,2014Q1,0,5600,0,0,0,1,0
645,2014,2014Q4,0,5597,0,1,0,2,0
646,2014,2014Q3,0,5597,0,1,0,4,0
647,2014,2014Q2,0,5597,0,0,0,2,0
648,2014,2014Q4,0,5604,2,1,0,3,0
649,2014,2014Q4,0,1638,0,0,0,2,0
650,2014,2014Q3,0,1638,0,0,0,3,0
651,2014,2014Q2,0,1638,0,0,0,1,0
652,2014,2014Q4,0,1643,0,0,0,4,0
653,2014,2014Q3,0,1643,0,0,0,3,0
654,2014,2014Q2,0,1643,0,0,1,4,0
655,2014,2014Q2,0,5600,0,2,0,4,0
656,2014,2014Q1,0,1629,0,1,0,1,0
657,2014,2014Q2,0,1629,0,1,0,1,0
658,2014,2014Q3,0,5673,0,1,0,2,0
659,2014,2014Q4,1,5621,0,1,0,2,0
660,2014,2014Q3,0,5621,1,0,0,2,0
661,2014,2014Q2,0,5621,0,1,0,3,0
662,2014,2014Q1,0,5621,0,1,0,2,0
663,2014,2014Q4,1,5620,0,1,0,3,0
664,2014,2014Q3,0,5620,0,0,0,2,0
665,2014,2014Q2,0,5620,0,1,0,3,0
666,2014,2014Q1,0,5620,0,2,0,1,0
667,2014,2014Q1,0,1630,5,0,0,1,0
668,2014,2014Q4,0,1584,0,3,0,1,0
669,2014,2014Q2,0,1630,0,0,0,3,0
670,2014,2014Q1,0,1638,0,0,0,3,0
671,2014,2014Q4,0,1637,0,1,0,3,0
672,2014,2014Q3,0,1637,0,1,0,2,0
673,2014,2014Q2,0,1637,0,1,0,1,0
674,2014,2014Q1,0,1637,0,1,0,2,0
675,2014,2014Q1,0,5616,0,2,0,2,0
676,2014,2014Q3,0,5642,0,0,0,2,0
677,2014,2014Q2,0,5616,0,1,0,2,0
678,2014,2014Q4,0,5616,0,2,0,2,0
679,2014,2014Q1,0,5618,0,1,0,1,0
680,2014,2014Q2,0,5618,0,0,0,1,0
681,2014,2014Q3,0,1630,0,1,2,4,0
682,2014,2014Q4,0,1629,0,1,0,7,0
683,2014,2014Q3,0,1629,0,1,0,1,0
684,2014,2014Q3,0,5618,0,1,0,2,0
685,2014,2014Q4,0,5618,0,0,0,2,0
686,2014,2014Q1,0,5647,0,2,0,2,0
687,2014,2014Q2,0,5647,0,2,1,1,0
688,2014,2014Q1,0,5690,1,7,0,2,0
689,2014,2014Q4,0,5688,0,6,0,6,0
690,2014,2014Q3,0,5688,0,7,0,0,0
691,2014,2014Q2,0,5688,0,7,0,2,0
692,2014,2014Q1,0,5688,0,6,0,0,0
693,2014,2014Q1,0,1583,0,1,0,1,0
694,2014,2014Q2,0,1583,0,1,0,2,0
695,2014,2014Q3,0,1583,0,1,0,2,0
696,2014,2014Q4,0,1583,0,1,0,3,0
697,2014,2014Q1,0,5659,0,0,0,1,0
698,2014,2014Q4,0,5679,0,4,0,3,0
699,2014,2014Q2,0,5679,0,3,0,2,0
700,2014,2014Q1,0,5679,0,2,0,3,0
701,2014,2014Q4,0,5678,0,2,0,4,0
702,2014,2014Q2,0,5690,1,4,0,2,0
703,2014,2014Q3,0,5678,0,3,0,2,0
704,2014,2014Q1,0,5678,0,1,0,2,0
705,2014,2014Q1,0,1584,0,2,0,2,0
706,2014,2014Q2,0,1584,0,2,0,3,0
707,2014,2014Q3,0,1584,0,3,0,4,0
708,2014,2014Q3,0,5616,0,1,2,3,0
709,2014,2014Q4,0,1630,0,1,0,1,0
710,2014,2014Q3,0,5679,0,5,0,2,0
711,2014,2014Q4,0,5642,0,1,0,3,0
712,2014,2014Q4,0,5677,0,1,0,3,0
713,2014,2014Q3,0,5691,0,2,0,2,0
714,2014,2014Q3,0,5676,1,1,0,1,0
715,2014,2014Q2,0,5676,2,2,0,1,0
716,2014,2014Q1,0,5676,1,1,0,1,0
717,2014,2014Q1,0,1586,0,1,0,2,0
718,2014,2014Q2,0,5678,0,2,0,1,0
719,2014,2014Q3,0,5690,2,3,0,5,0
720,2014,2014Q4,0,5690,1,2,0,3,0
721,2014,2014Q1,0,5691,0,0,0,1,0
722,2014,2014Q1,0,1574,0,1,1,2,0
723,2014,2014Q3,0,5677,0,1,0,2,0
724,2014,2014Q2,0,1574,0,1,1,2,0
725,2014,2014Q4,0,1574,0,1,0,3,0
726,2014,2014Q4,0,5698,0,1,0,6,0
727,2014,2014Q3,0,5698,0,1,0,1,0
728,2014,2014Q2,0,5698,1,2,0,1,0
729,2014,2014Q1,0,5698,0,1,0,1,0
730,2014,2014Q4,1,5695,0,2,0,5,0
731,2014,2014Q3,0,5695,0,1,5,3,0
732,2014,2014Q2,0,5695,0,0,14,0,0
733,2014,2014Q1,0,5695,0,1,6,1,0
734,2014,2014Q4,0,5693,2,1,0,2,0
735,2014,2014Q3,0,5693,1,2,0,0,0
736,2014,2014Q3,0,1574,0,1,0,2,0
737,2014,2014Q4,0,5676,0,1,0,2,0
738,2014,2014Q1,0,5677,0,1,0,3,0
739,2014,2014Q2,0,5693,2,1,0,0,0
740,2014,2014Q1,0,5693,0,1,0,6,0
741,2014,2014Q4,0,5691,0,1,0,4,0
742,2014,2014Q4,0,1580,0,0,0,0,0
743,2014,2014Q3,0,1580,0,0,0,0,0
744,2014,2014Q2,0,1580,0,0,0,4,3
745,2014,2014Q2,0,1586,0,1,0,2,0
746,2014,2014Q1,0,1580,0,0,0,5,0
747,2014,2014Q3,0,1579,0,1,2,6,0
748,2014,2014Q2,0,1579,0,1,0,0,0
749,2014,2014Q1,0,1579,0,1,0,1,0
750,2014,2014Q4,1,1577,0,1,0,3,0
751,2014,2014Q3,0,1577,0,1,0,1,0
752,2014,2014Q2,0,5677,0,1,0,1,0
753,2014,2014Q2,0,1577,0,1,0,0,0
754,2014,2014Q1,0,5597,1,0,0,2,0
755,2014,2014Q3,0,1586,0,0,2,2,0
756,2014,2014Q4,0,5674,0,3,0,3,0
757,2014,2014Q1,0,1605,1,6,0,3,0
758,2014,2014Q2,0,1605,2,6,0,3,0
759,2014,2014Q3,0,1605,1,8,0,2,0
760,2014,2014Q4,0,1605,2,7,0,5,0
761,2014,2014Q4,0,5659,0,1,0,2,0
762,2014,2014Q3,0,5659,0,1,0,3,0
763,2014,2014Q2,0,5691,1,1,0,2,0
764,2014,2014Q1,0,1577,0,1,0,1,0
765,2014,2014Q4,0,1579,0,1,0,1,0
766,2014,2014Q4,0,5334,0,0,0,4,0
767,2014,2014Q2,0,5659,0,1,0,2,0
768,2014,2014Q3,0,5334,0,0,0,1,0
769,2014,2014Q1,0,1607,0,0,0,0,0
770,2014,2014Q2,0,1607,0,0,0,1,0
771,2014,2014Q4,1,1603,10,5,0,3,0
772,2014,2014Q3,0,1607,0,0,0,1,0
773,2014,2014Q4,0,5652,0,1,0,4,0
774,2014,2014Q3,0,5652,0,2,0,2,0
775,2014,2014Q2,0,5652,0,1,0,2,0
776,2014,2014Q1,0,5652,0,1,0,2,0
777,2014,2014Q4,0,5651,1,1,0,3,0
778,2014,2014Q3,0,5670,4,0,0,0,0
779,2014,2014Q3,0,5651,0,0,0,3,0
780,2014,2014Q1,0,5651,0,0,0,1,0
781,2014,2014Q1,0,1608,0,0,0,1,0
782,2014,2014Q2,0,1608,0,0,0,2,0
783,2014,2014Q3,0,1608,0,0,0,2,0
784,2014,2014Q4,0,1608,0,0,0,5,0
785,2014,2014Q4,0,5647,0,2,0,5,0
786,2014,2014Q3,0,5647,0,2,0,1,0
787,2014,2014Q4,0,1607,0,0,0,7,0
788,2014,2014Q3,0,1603,2,2,0,1,0
789,2014,2014Q2,0,1603,0,2,0,2,0
790,2014,2014Q1,0,1603,0,1,0,2,0
791,2014,2014Q2,0,5651,0,0,0,2,0
792,2014,2014Q1,0,5653,0,5,0,1,0
793,2014,2014Q2,0,5653,0,3,0,2,0
794,2014,2014Q3,0,5674,0,2,0,3,0
795,2014,2014Q2,0,5674,0,5,0,3,0
796,2014,2014Q2,0,5673,0,1,1,2,0
797,2014,2014Q1,0,5673,0,1,0,4,0
798,2014,2014Q4,0,5671,0,1,0,0,0
799,2014,2014Q3,0,5671,0,1,0,2,0
800,2014,2014Q2,0,5671,0,0,0,3,0
801,2014,2014Q1,0,5671,0,0,0,1,0
802,2014,2014Q1,0,1594,0,2,0,2,0
803,2014,2014Q2,0,1594,1,3,0,2,0
804,2014,2014Q3,0,1594,0,2,0,5,0
805,2014,2014Q4,1,1594,0,4,0,2,0
806,2014,2014Q1,0,1596,0,1,0,3,0
807,2014,2014Q3,0,5653,0,4,2,4,0
808,2014,2014Q2,0,1596,0,2,0,2,0
809,2014,2014Q2,0,5661,0,0,0,1,0
810,2014,2014Q3,0,5661,0,1,0,2,0
811,2014,2014Q4,0,5661,0,1,0,2,0
812,2014,2014Q1,0,5665,0,2,0,3,0
813,2014,2014Q2,0,5665,0,1,1,0,0
814,2014,2014Q4,0,1586,0,1,0,2,0
815,2014,2014Q3,0,5665,0,2,0,1,0
816,2014,2014Q1,0,5670,1,0,0,0,0
817,2014,2014Q2,0,5670,2,1,0,6,0
818,2014,2014Q4,0,5673,0,1,1,2,0
819,2014,2014Q1,0,5674,0,4,0,4,0
820,2014,2014Q1,0,5661,0,0,0,3,0
821,2014,2014Q4,0,5653,0,4,0,3,0
822,2014,2014Q4,0,5670,7,1,0,3,0
823,2014,2014Q1,0,1692,0,5,0,2,0
824,2014,2014Q3,0,5594,0,1,0,5,0
825,2014,2014Q2,0,5594,1,1,0,2,0
826,2014,2014Q4,0,5522,0,0,0,1,3
827,2014,2014Q3,0,5522,0,0,0,5,0
828,2014,2014Q2,0,5522,0,0,0,3,0
829,2014,2014Q1,0,5522,0,0,0,1,0
830,2014,2014Q4,0,5521,0,1,0,2,0
831,2014,2014Q3,0,5521,0,1,0,3,0
832,2014,2014Q2,0,5521,0,0,0,3,0
833,2014,2014Q4,0,1596,0,1,0,3,0
834,2014,2014Q1,0,5521,0,0,0,3,0
835,2014,2014Q2,0,1689,1,2,0,2,0
836,2014,2014Q3,0,1689,7,2,2,2,0
837,2014,2014Q4,0,1689,4,4,2,4,0
838,2014,2014Q1,0,1691,0,1,0,3,0
839,2014,2014Q2,0,1691,0,2,0,2,0
840,2014,2014Q4,0,1688,0,2,0,1,0
841,2014,2014Q3,0,1691,0,1,1,4,0
842,2014,2014Q4,1,5518,0,1,0,3,0
843,2014,2014Q3,0,5518,0,1,0,3,0
844,2014,2014Q2,0,5518,0,1,0,2,0
845,2014,2014Q1,0,5518,0,1,0,1,0
846,2014,2014Q1,0,1689,0,2,0,2,0
847,2014,2014Q4,0,5594,0,1,0,1,0
848,2014,2014Q4,1,5665,0,2,0,5,0
849,2014,2014Q4,0,5515,1,0,0,4,0
850,2014,2014Q3,0,5515,1,0,0,2,0
851,2014,2014Q2,0,1692,0,6,0,3,0
852,2014,2014Q3,0,1692,0,5,0,0,0
853,2014,2014Q4,0,1692,0,5,0,3,0
854,2014,2014Q4,0,5514,0,8,0,1,0
855,2014,2014Q3,0,5514,0,4,0,4,0
856,2014,2014Q4,0,1691,0,3,0,2,0
857,2014,2014Q3,0,1688,0,2,0,3,0
858,2014,2014Q2,0,1688,0,1,0,2,0
859,2014,2014Q1,0,1688,0,1,0,2,0
860,2014,2014Q3,0,5541,7,2,0,0,0
861,2014,2014Q2,0,5541,0,1,0,0,0
862,2014,2014Q3,0,1596,0,1,1,2,0
863,2014,2014Q1,0,5541,0,0,0,1,0
864,2014,2014Q2,0,1676,0,0,0,4,0
865,2014,2014Q3,0,1676,0,0,0,4,0
866,2014,2014Q4,0,1676,0,0,0,5,0
867,2014,2014Q4,0,5535,0,2,0,6,0
868,2014,2014Q3,0,5535,0,2,0,2,0
869,2014,2014Q2,0,5535,0,4,0,0,0
870,2014,2014Q1,0,5535,0,3,0,0,0
871,2014,2014Q4,0,5532,0,0,0,1,0
872,2014,2014Q3,0,5532,0,0,0,6,0
873,2014,2014Q1,0,5515,3,1,0,2,0
874,2014,2014Q2,0,5515,1,1,0,1,0
875,2014,2014Q1,0,1676,0,5,0,4,0
876,2014,2014Q1,0,1628,0,1,0,2,0
877,2014,2014Q1,0,1685,0,1,0,1,0
878,2014,2014Q3,0,2014,3,1,0,4,0
879,2014,2014Q3,0,1686,8,3,0,1,0
880,2014,2014Q2,0,1686,11,3,0,3,0
881,2014,2014Q1,0,1686,3,2,0,1,0
882,2014,2014Q1,0,5525,0,1,0,2,0
883,2014,2014Q2,0,5525,0,0,0,0,0
884,2014,2014Q2,0,5514,0,7,0,3,0
885,2014,2014Q3,0,5525,0,2,0,1,0
886,2014,2014Q1,0,5531,0,1,0,2,0
887,2014,2014Q2,0,5531,0,1,0,2,0
888,2014,2014Q3,0,5531,0,0,0,4,0
889,2014,2014Q3,0,5503,1,2,0,2,0
890,2014,2014Q4,0,5531,0,1,0,2,0
891,2014,2014Q3,0,1685,0,1,0,3,0
892,2014,2014Q4,0,5525,0,1,0,3,0
893,2014,2014Q4,1,5541,0,1,0,4,0
894,2014,2014Q1,0,5514,0,8,0,3,0
895,2014,2014Q3,0,5513,0,0,0,2,0
896,2014,2014Q2,0,1698,1,2,0,2,0
897,2014,2014Q3,0,1698,2,3,0,4,0
898,2014,2014Q4,0,1698,1,3,0,2,0
899,2014,2014Q4,0,5499,1,2,0,3,0
900,2014,2014Q3,0,5499,5,1,0,0,0
901,2014,2014Q2,0,5499,4,2,0,1,0
902,2014,2014Q4,1,1686,0,1,0,3,13
903,2014,2014Q4,0,1685,0,2,0,4,0
904,2014,2014Q1,0,5499,4,2,0,5,0
905,2014,2014Q3,0,5495,0,0,0,3,0
906,2014,2014Q1,0,1700,0,0,0,4,0
907,2014,2014Q2,0,1700,0,1,0,5,0
908,2014,2014Q3,0,1700,0,0,0,2,4
909,2014,2014Q1,0,1698,0,2,0,2,0
910,2014,2014Q4,1,1700,2,0,1,1,2
911,2014,2014Q2,0,1701,1,2,0,2,0
912,2014,2014Q3,0,1701,1,1,0,3,0
913,2014,2014Q4,0,1701,0,1,0,4,0
914,2014,2014Q1,0,1703,4,1,0,1,0
915,2014,2014Q2,0,1703,2,0,0,3,0
916,2014,2014Q3,0,1703,5,0,0,1,0
917,2014,2014Q4,0,1703,4,1,0,1,0
918,2014,2014Q4,0,5490,2,1,0,5,0
919,2014,2014Q3,0,5490,1,1,0,1,0
920,2014,2014Q2,0,5490,2,0,0,2,0
921,2014,2014Q1,0,5490,0,0,0,2,0
922,2014,2014Q1,0,1704,2,0,0,3,0
923,2014,2014Q2,0,1704,4,0,0,1,0
924,2014,2014Q3,0,1704,7,0,0,1,0
925,2014,2014Q1,0,1701,0,1,1,1,0
926,2014,2014Q1,0,5503,0,1,0,0,0
927,2014,2014Q2,0,5503,0,2,0,0,0
928,2014,2014Q2,0,5495,0,0,0,4,0
929,2014,2014Q4,0,5495,0,1,0,1,0
930,2014,2014Q2,0,5575,0,1,1,2,0
931,2014,2014Q2,0,5513,0,1,0,5,0
932,2014,2014Q1,0,1693,2,1,0,4,0
933,2014,2014Q3,0,1693,4,1,0,3,0
934,2014,2014Q4,0,1693,8,1,0,0,0
935,2014,2014Q4,0,5512,0,0,0,1,0
936,2014,2014Q3,0,5512,0,0,0,2,0
937,2014,2014Q2,0,5512,0,1,0,3,0
938,2014,2014Q1,0,5512,0,0,0,3,0
939,2014,2014Q4,0,5510,0,1,0,6,0
940,2014,2014Q3,0,5510,0,2,0,2,0
941,2014,2014Q2,0,5510,0,2,0,1,0
942,2014,2014Q1,0,5510,0,1,0,1,0
943,2014,2014Q1,0,5513,0,1,0,3,0
944,2014,2014Q1,0,1694,0,0,0,2,0
945,2014,2014Q3,0,1694,0,0,0,2,0
946,2014,2014Q4,0,5503,1,1,0,0,0
947,2014,2014Q4,0,1695,0,1,0,2,0
948,2014,2014Q3,0,1695,0,1,0,4,0
949,2014,2014Q2,0,1695,0,2,0,1,0
950,2014,2014Q1,0,1695,0,1,0,1,0
951,2014,2014Q1,0,5505,0,1,0,2,0
952,2014,2014Q4,0,5513,0,1,0,2,0
953,2014,2014Q2,0,5505,0,2,0,1,0
954,2014,2014Q4,0,5505,0,1,0,5,0
955,2014,2014Q1,0,5509,15,8,0,1,0
956,2014,2014Q2,0,1693,1,2,0,4,0
957,2014,2014Q2,0,5509,0,2,0,2,0
958,2014,2014Q3,0,5509,0,2,0,4,0
959,2014,2014Q4,0,5509,0,3,0,2,0
960,2014,2014Q3,0,5505,1,3,0,1,0
961,2014,2014Q4,0,5485,0,1,14,2,0
962,2014,2014Q1,0,5542,0,1,0,2,0
963,2014,2014Q3,0,5542,0,0,0,4,0
964,2014,2014Q3,0,1662,0,5,0,1,0
965,2014,2014Q4,0,1662,0,7,0,5,0
966,2014,2014Q4,0,5581,0,0,0,2,0
967,2014,2014Q3,0,5581,0,0,0,1,0
968,2014,2014Q2,0,5581,0,1,0,1,0
969,2014,2014Q1,0,5581,0,1,0,2,0
970,2014,2014Q4,0,5578,1,7,0,4,0
971,2014,2014Q1,0,5495,0,0,0,5,0
972,2014,2014Q3,0,5578,3,7,0,0,0
973,2014,2014Q1,0,5578,1,6,0,4,0
974,2014,2014Q1,0,1663,0,2,0,3,0
975,2014,2014Q2,0,1663,0,4,0,1,0
976,2014,2014Q3,0,1663,0,3,0,1,0
977,2014,2014Q4,0,1663,0,2,0,5,0
978,2014,2014Q2,0,1662,11,4,1,3,0
979,2014,2014Q4,0,5577,0,3,0,6,0
980,2014,2014Q2,0,5577,1,7,0,2,0
981,2014,2014Q1,0,5577,0,1,0,4,0
982,2014,2014Q4,0,5575,0,2,0,1,0
983,2014,2014Q4,0,1694,0,1,0,2,0
984,2014,2014Q2,0,5578,3,5,0,1,0
985,2014,2014Q3,0,5575,0,1,0,3,0
986,2014,2014Q1,0,5575,0,1,0,3,0
987,2014,2014Q3,0,5561,0,2,0,1,0
988,2014,2014Q4,0,1665,0,2,0,5,0
989,2014,2014Q1,0,1666,0,0,0,2,0
990,2014,2014Q2,0,1666,0,0,0,3,0
991,2014,2014Q3,0,1666,0,0,0,3,0
992,2014,2014Q4,0,1666,0,0,0,2,0
993,2014,2014Q3,0,5577,8,8,0,2,0
994,2014,2014Q1,0,1662,9,5,0,1,0
995,2014,2014Q1,0,5582,0,1,0,2,0
996,2014,2014Q2,0,5582,0,1,0,2,0
997,2014,2014Q1,0,1673,0,2,0,1,0
998,2014,2014Q1,0,5594,0,0,0,1,0
999,2014,2014Q2,0,1655,0,1,2,0,0
1000,2014,2014Q3,0,1655,0,2,1,1,0
1001,2014,2014Q4,0,1655,0,2,1,4,0
1002,2014,2014Q4,0,5593,0,1,0,2,0
1003,2014,2014Q3,0,5593,0,0,0,2,0
1004,2014,2014Q2,0,5593,0,1,0,3,0
1005,2014,2014Q1,0,5593,0,1,0,2,0
1006,2014,2014Q4,0,5592,0,0,0,0,0
1007,2014,2014Q3,0,5592,0,0,0,3,0
1008,2014,2014Q2,0,5592,1,0,0,2,0
1009,2014,2014Q1,0,5592,0,0,0,3,0
1010,2014,2014Q1,0,1655,0,1,1,1,0
1011,2014,2014Q3,0,1665,0,1,0,2,0
1012,2014,2014Q2,0,1665,0,1,1,1,0
1013,2014,2014Q4,0,5589,1,0,0,3,0
1014,2014,2014Q3,0,5589,1,0,0,4,0
1015,2014,2014Q4,0,5582,0,1,0,4,0
1016,2014,2014Q1,0,5583,0,1,0,0,0
1017,2014,2014Q2,0,5583,0,3,0,1,0
1018,2014,2014Q3,0,5583,0,4,0,1,0
1019,2014,2014Q4,0,5583,0,3,0,4,0
1020,2014,2014Q4,0,5574,0,4,0,6,0
1021,2014,2014Q4,0,1660,0,0,0,3,0
1022,2014,2014Q2,0,1660,0,0,0,3,0
1023,2014,2014Q1,0,1660,1,0,0,2,0
1024,2014,2014Q1,0,5584,0,0,0,1,0
1025,2014,2014Q2,0,5584,0,0,0,2,0
1026,2014,2014Q1,0,1665,0,1,0,2,0
1027,2014,2014Q3,0,5584,0,0,0,4,0
1028,2014,2014Q3,0,1660,1,1,0,4,0
1029,2014,2014Q2,0,5542,0,0,0,3,0
1030,2014,2014Q3,0,5574,0,5,0,4,0
1031,2014,2014Q1,0,5574,0,5,0,4,0
1032,2014,2014Q1,0,5558,0,1,0,2,0
1033,2014,2014Q4,0,5551,0,3,0,3,0
1034,2014,2014Q3,0,5551,0,2,0,3,0
1035,2014,2014Q2,0,5551,0,2,0,2,0
1036,2014,2014Q1,0,5551,0,3,0,2,0
1037,2014,2014Q1,0,5589,0,0,0,3,0
1038,2014,2014Q2,0,5589,0,0,0,4,0
1039,2014,2014Q4,1,5584,0,0,0,3,0
1040,2014,2014Q2,0,1694,0,0,0,3,0
1041,2014,2014Q2,0,1673,0,3,0,2,0
1042,2014,2014Q1,0,5573,0,4,0,2,0
1043,2014,2014Q2,0,5549,0,0,0,3,0
1044,2014,2014Q1,0,5549,0,1,0,3,0
1045,2014,2014Q1,0,1674,0,3,0,2,0
1046,2014,2014Q2,0,5558,0,1,0,0,0
1047,2014,2014Q2,0,1674,0,2,2,2,0
1048,2014,2014Q4,0,1674,0,2,0,3,0
1049,2014,2014Q4,0,5547,0,2,0,3,0
1050,2014,2014Q3,0,5547,0,2,0,2,0
1051,2014,2014Q2,0,5547,0,1,0,2,0
1052,2014,2014Q3,0,1673,0,3,0,2,0
1053,2014,2014Q1,0,5547,0,1,0,1,0
1054,2014,2014Q3,0,5545,0,1,0,1,0
1055,2014,2014Q2,0,5545,1,0,2,2,0
1056,2014,2014Q1,0,5545,0,1,0,2,0
1057,2014,2014Q1,0,1675,0,1,0,2,0
1058,2014,2014Q2,0,1675,1,2,0,3,0
1059,2014,2014Q3,0,1675,0,1,0,1,0
1060,2014,2014Q4,0,1675,0,1,0,4,0
1061,2014,2014Q4,0,5542,0,1,0,7,0
1062,2014,2014Q3,0,1674,0,3,0,2,0
1063,2014,2014Q3,0,5558,1,1,0,2,0
1064,2014,2014Q4,0,5558,1,1,0,5,0
1065,2014,2014Q4,0,5545,0,0,0,1,0
1066,2014,2014Q3,0,5549,0,1,0,3,0
