,yyyy,PerNo,PerStatus,sex,Job classification,Job level,Factory code,Layers of management,Work experience1,Work experience2,Work experience3,Work experience4,Work experience5,Project Hours,Project Numbers,Current project position,Percentage of Special project,Working place,Training hours A,Training hours B,Training hours C,Total production,Number of Honors,Promotion or Not Promotion,Promotion speed,Number of leave in recent three months A,Number of leave in the past year A,Number of leave in recent three months B,Number of leave in the past year B,Business Trip A,Business Trip B,Business Trip Concentration,Annual performance level A,Annual performance level B,Annual performance level C,Age level,Marital Status,Job tenure level A,Job tenure level B,Job tenure level C,Average number of years of work before employment,highest education level,Graduated School category,Graduated Department category,Family numbers,Commuting cost,Affiliated department,Work Overtime
72,2018,194,,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,13.0,1.0,8.0,8.0,0.0,1.0,3.0,3.0,6.0,1.0,8.0,13084.0,1
73,2018,195,,1.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,4.0,5.0,2.0,8.0,18025.0,8
74,2018,197,,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,1.0,5.0,10.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,0.0,8.0,14057.0,8
75,2018,203,,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,5.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,2.0,,6.0,2.0,8.0,16086.0,1
76,2018,204,,1.0,1.0,4.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,22.0,4.0,5.0,7.0,6.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,19004.0,38
77,2018,206,,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,8.0,2.0,8.0,2098.0,0
78,2018,210,,0.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,5.0,3.0,15.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,3.0,0.0,1.0,10.0,10.0,2.0,9.0,1.0,5.0,5.0,1.0,1.0,2.0,,7.0,1.0,8.0,14021.0,11
79,2018,212,,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,2.0,10.0,2.0,4.0,4.0,1.0,1.0,,3.0,5.0,0.0,8.0,8107.0,3
80,2018,214,,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,4.0,5.0,2.0,3.0,3.0,0.0,0.0,2.0,,6.0,0.0,8.0,20069.0,44
81,2018,220,,1.0,2.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,2.0,1.0,3.0,6.0,10.0,5.0,8.0,1.0,3.0,3.0,1.0,1.0,,1.0,3.0,2.0,8.0,13085.0,12
82,2018,224,,1.0,1.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,10.0,2.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,8.0,18111.0,3
83,2018,227,,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,12.0,1.0,7.0,1.0,9.0,2.0,2.0,4.0,5.0,1.0,8.0,20019.0,0
84,2018,235,,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0,2.0,5.0,1.0,6.0,3.0,1.0,1.0,4.0,1.0,0.0,2.0,4.0,5.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,,4.0,3.0,3.0,8.0,14048.0,0
85,2018,238,,1.0,2.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,3.0,7.0,5.0,5.0,12.0,1.0,6.0,4.0,5.0,2.0,2.0,4.0,6.0,0.0,8.0,12106.0,5
86,2018,241,,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,10.0,9.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,10.0,2177.0,1
87,2018,243,,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,2.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,,4.0,1.0,0.0,8.0,19135.0,0
88,2018,244,,1.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,3.0,0.0,8.0,9132.0,11
89,2018,245,,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,4.0,5.0,2.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,9.0,2169.0,1
90,2018,249,,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,1.0,6.0,2.0,0.0,2.0,11.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,3.0,0.0,2.0,1.0,9.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,,3.0,0.0,8.0,14057.0,11
91,2018,252,,1.0,1.0,3.0,18.0,5.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,,,8.0,1.0,8.0,18111.0,3
92,2018,259,,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,6.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,4.0,8.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,7.0,20017.0,0
93,2018,260,,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,9.0,1.0,14.0,20208.0,0
94,2018,266,,1.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,24.0,5.0,1.0,1.0,6.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,4.0,9.0,1.0,4.0,4.0,0.0,0.0,,4.0,8.0,2.0,8.0,8126.0,0
95,2018,267,,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,7.0,1.0,4.0,1.0,5.0,2.0,,3.0,2.0,2.0,9.0,2098.0,10
96,2018,269,,1.0,2.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,3.0,1.0,8.0,5.0,7.0,2.0,3.0,2.0,3.0,2.0,2.0,,7.0,1.0,9.0,8206.0,13
97,2018,271,,0.0,2.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,9.0,1.0,5.0,4.0,2.0,1.0,,3.0,9.0,2.0,8.0,12113.0,0
98,2018,272,,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,3.0,1.0,10.0,10.0,3.0,2.0,7.0,2.0,4.0,1.0,4.0,1.0,,1.0,9.0,0.0,6.0,20089.0,0
99,2018,273,,0.0,1.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,7.0,1.0,8.0,14057.0,0
100,2018,274,,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,7.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,5.0,0.0,8.0,4125.0,1
101,2018,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
102,2018,281,,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,8.0,2128.0,0
103,2018,282,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,10.0,1.0,6.0,5.0,2.0,2.0,2.0,,8.0,0.0,8.0,8157.0,1
104,2018,283,,1.0,1.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,8.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,,3.0,1.0,8.0,13034.0,0
105,2018,287,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,6.0,1.0,2.0,2.0,2.0,1.0,,,8.0,2.0,8.0,8157.0,0
106,2018,289,,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,5.0,13.0,1.0,7.0,7.0,0.0,0.0,,,6.0,2.0,8.0,13168.0,7
107,2018,290,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,5.0,8.0,1.0,5.0,5.0,0.0,0.0,2.0,3.0,8.0,2.0,8.0,8126.0,36
108,2018,291,,1.0,1.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,5.0,1.0,11.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,9.0,0.0,10.0,12115.0,6
109,2018,294,,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,9.0,5.0,12.0,1.0,7.0,7.0,1.0,0.0,,3.0,7.0,1.0,8.0,8194.0,7
110,2018,302,,1.0,1.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,2.0,4.0,5.0,2.0,1.0,15.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,1.0,4.0,6.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,0.0,,,3.0,2.0,7.0,11051.0,0
111,2018,303,,1.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,6.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,,6.0,2.0,8.0,5027.0,0
112,2018,306,,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,11.0,1.0,1.0,1.0,0.0,0.0,10.0,8.0,5.0,8.0,2.0,4.0,4.0,2.0,1.0,,3.0,6.0,1.0,13.0,19039.0,14
113,2018,309,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,,8.0,0.0,8.0,8162.0,5
114,2018,311,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,6.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,8.0,2.0,8.0,8012.0,0
115,2018,313,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,8.0,1.0,0.0,4.0,6.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,5.0,6.0,1.0,4.0,4.0,1.0,1.0,2.0,,3.0,1.0,9.0,14057.0,1
116,2018,318,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,6.0,5.0,0.0,2.0,0.0,9.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,,,8.0,0.0,9.0,8012.0,0
117,2018,321,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,7.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,8.0,1.0,8.0,8028.0,3
118,2018,322,,1.0,1.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,5.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,,,9.0,1.0,8.0,12046.0,0
119,2018,325,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,8038.0,0
120,2018,327,,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,8.0,2029.0,2
121,2018,332,,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,4.0,1.0,7.0,1.0,5.0,12.0,1.0,7.0,7.0,1.0,1.0,2.0,,1.0,1.0,8.0,16070.0,1
122,2018,333,,1.0,1.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,6.0,0.0,0.0,4.0,1.0,4.0,3.0,1.0,4.0,11.0,1.0,6.0,6.0,0.0,0.0,,4.0,3.0,2.0,8.0,14040.0,0
123,2018,334,,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,2.0,2.0,3.0,8.0,5.0,9.0,1.0,5.0,1.0,7.0,2.0,2.0,4.0,9.0,1.0,8.0,2149.0,2
124,2018,338,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,9.0,2.0,5.0,5.0,1.0,1.0,,,1.0,0.0,8.0,8028.0,5
125,2018,339,,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,2.0,2.0,1.0,0.0,0.0,1.0,8.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,,4.0,5.0,0.0,10.0,20054.0,7
126,2018,341,,1.0,1.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,5.0,10.0,1.0,5.0,1.0,7.0,2.0,2.0,4.0,6.0,2.0,8.0,5103.0,0
127,2018,342,,1.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,,,5.0,0.0,8.0,18111.0,36
128,2018,343,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,3.0,10.0,8.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,9.0,0.0,8.0,14105.0,0
129,2018,344,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,8.0,0.0,14.0,6.0,7.0,4.0,11.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,5.0,2.0,8.0,20123.0,18
130,2018,345,,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,7.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,3.0,10.0,4.0,5.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,7.0,1.0,6.0,14021.0,5
131,2018,349,,1.0,1.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,6.0,0.0,8.0,9044.0,18
132,2018,350,,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,5.0,7.0,2.0,3.0,2.0,3.0,2.0,2.0,,6.0,1.0,8.0,20130.0,0
133,2018,352,,0.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,6.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,4.0,10.0,1.0,3.0,2.0,2.0,2.0,,1.0,2.0,3.0,9.0,2169.0,0
134,2018,353,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,5.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,2.0,9.0,2.0,5.0,5.0,1.0,1.0,2.0,4.0,8.0,1.0,8.0,8157.0,0
135,2018,355,,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,6.0,5.0,2.0,12.0,1.0,6.0,6.0,0.0,1.0,2.0,4.0,7.0,1.0,8.0,8126.0,0
136,2018,358,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,10.0,2.0,12.0,1.0,7.0,5.0,5.0,2.0,3.0,3.0,8.0,1.0,9.0,8162.0,0
137,2018,361,,1.0,2.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,7.0,2.0,10.0,5.0,7.0,1.0,2.0,2.0,1.0,1.0,,4.0,9.0,2.0,8.0,14195.0,14
138,2018,364,,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,11.0,1.0,7.0,7.0,0.0,1.0,3.0,3.0,6.0,1.0,8.0,13151.0,1
139,2018,365,,1.0,1.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,8.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,7.0,2.0,8.0,12115.0,0
140,2018,366,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,5.0,2.0,0.0,2.0,10.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,,8.0,0.0,13.0,8162.0,0
141,2018,368,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,2.0,11.0,1.0,6.0,5.0,1.0,1.0,,3.0,7.0,2.0,8.0,8145.0,2
142,2018,369,,0.0,1.0,2.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,3.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,13.0,1.0,6.0,5.0,2.0,2.0,,1.0,3.0,1.0,8.0,12046.0,0
143,2018,372,,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,8.0,1.0,5.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,8038.0,0
144,2018,376,,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,7.0,9.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,,4.0,6.0,2.0,8.0,20017.0,1
145,2018,377,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,8.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,7.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,8.0,3.0,8.0,8028.0,2
